Gene	K70_1	K70_2	K70_3	K70MD_1	K70MD_2	K70MD_3	K70P10_1	K70P10_3
LOC107984500	91.39122268	95.80573207	88.32267472	20.69166769	35.70179992	30.57106086	93.95010083	38.44952057
LOC107984505	2.76943099	8.363992482	12.46908349	29.55952527	15.30077139	24.02011925	1.145732937	13.15378335
LOC107984507	72.00520575	60.82903623	37.40725047	8.86785758	7.650385697	10.91823602	29.21618989	21.24841926
LOC107984508	0	0	0	1.477976263	0	0	0	0
LOC107984509	0	0	0	7.389881317	0	2.183647204	0	0
LOC107984512	3.692574654	7.603629529	1.039090291	0	0	0	6.874397622	0
LOC107984515	0	0	0	0	0	2.183647204	0	0
LOC107984516	0	0	0	1.477976263	0	0	0	0
LOC107984525	19.38601693	7.603629529	11.4299932	119.7160773	133.8817497	109.1823602	14.89452818	35.4140321
LOC107984526	1.846287327	0	1.039090291	5.911905053	2.550128566	3.275470807	9.165863496	3.035488466
LOC107984529	0	0	0	0	0	0	1.145732937	0
LOC107984531	0	0	2.078180582	0	3.825192848	1.091823602	0	0
LOC107984532	2.76943099	1.520725906	2.078180582	0	0	0	0	0
LOC107984536	0.923143663	0	0	4.43392879	0	0	0	0
LOC107984537	0.923143663	1.520725906	2.078180582	4.43392879	0	0	1.718599405	0
LOC107984543	0	0	0	0	0	0	1.145732937	0
LOC107984546	7.385149308	0.760362953	0	0	0	0	1.145732937	0
LOC107984548	0	0	0	1.477976263	0	0	0	0
LOC107984551	0.923143663	0	1.039090291	1.477976263	1.275064283	0	0	5.059147443
LOC107984552	3.692574654	2.281088859	0	4.43392879	1.275064283	4.367294409	5.155798216	5.059147443
LOC107984554	1.846287327	0	1.039090291	0	0	0	0	0
LOC107984561	2.76943099	1.520725906	2.078180582	0	3.825192848	3.275470807	5.728664685	0
LOC107984564	0	2.281088859	0	1.477976263	0	1.091823602	0	0
LOC107984566	0	0	0	0	0	1.091823602	0	0
LOC107984567	12.92401129	22.81088859	14.54726407	2.955952527	1.275064283	7.642765215	15.46739465	0
LOC107984575	2.76943099	0	0	1.477976263	0	0	0	0
LOC107984576	0	0.760362953	0	0	2.550128566	1.091823602	1.145732937	0
LOC107984577	1.846287327	3.041451812	0	1.477976263	0	8.734588817	3.437198811	0
LOC107984578	4.615718317	0	0	0	0	0	1.145732937	0
LOC107984580	0.923143663	0.760362953	0	0	0	0	0	0
LOC107984583	0	0	0	0	0	0	1.718599405	0
LOC107984585	0	1.520725906	1.039090291	0	1.275064283	0	0.572866468	0
LOC107984588	3.692574654	1.520725906	7.273632036	0	2.550128566	2.183647204	1.718599405	1.011829489
LOC107984589	0	2.281088859	0	4.43392879	3.825192848	9.82641242	1.145732937	4.047317955
LOC107984590	0	0	4.156361163	0	0	0	0	0
LOC107984599	1.846287327	3.041451812	0	0	0	0	0.572866468	0
LOC107984604	0	0	0	4.43392879	0	4.367294409	0.572866468	0
LOC107984616	0	0	0	0	0	0	0.572866468	2.023658977
LOC107984618	0	0	2.078180582	0	1.275064283	0	0	0
LOC107984620	1.846287327	0	0	0	2.550128566	0	0	0
LOC107984624	0	0	0	2.955952527	0	0	0	0
LOC107984626	0	0	0	0	0	2.183647204	0	0
LOC107984628	0	0	0	5.911905053	3.825192848	2.183647204	0	0
LOC107984638	406.1832119	440.2501497	330.4307125	82.76667074	65.02827842	88.43771178	282.423169	154.8099118
LOC107984639	0	0	0	2.955952527	0	0	0	0
LOC107984642	0	0	0	1.477976263	0	0	0.572866468	0
LOC107984643	29.54059723	44.10105127	24.93816698	14.77976263	15.30077139	28.38741366	94.5229673	29.34305517
LOC107984644	0	0	0	0	0	1.091823602	0	0
LOC107984648	117.2392453	114.8148059	118.4562932	96.06845711	103.2802069	61.14212172	117.437626	107.2539258
LOC107984649	0	0	0	0	0	1.091823602	0	0
LOC107984654	0.923143663	6.082903623	5.195451454	33.99345406	34.42673564	33.84653167	3.437198811	3.035488466
LOC107984655	89.54493536	85.92101368	65.46268832	22.16964395	36.9768642	28.38741366	29.21618989	48.56781545
LOC107984656	0	0	1.039090291	0	0	0	0	0
LOC107984658	295.4059723	269.9288483	329.3916222	263.0797749	308.5655564	295.8841962	151.8096141	237.7799298
LOC107984659	14.77029862	16.72798496	15.58635436	39.90535911	82.87917838	86.25406457	13.17592877	29.34305517
LOC107984660	38.77203387	27.3730663	25.97725727	39.90535911	29.3264785	33.84653167	30.9347893	34.40220261
LOC107984661	145.8566988	180.9663828	202.6226067	38.42738285	47.17737846	50.2238857	264.091442	66.78074625
LOC107984663	3.692574654	0	2.078180582	25.12559648	29.3264785	20.74464844	12.60306231	10.11829489
LOC107984664	1.846287327	0	0	0	2.550128566	0	0	2.023658977
LOC107984665	13.84715495	14.44689611	14.54726407	13.30178637	30.60154279	28.38741366	41.24638573	15.17744233
LOC107984667	0	0	0	0	1.275064283	0	1.145732937	0
LOC107984670	10.1545803	9.124355435	11.4299932	17.73571516	19.12596424	33.84653167	17.18599405	19.22476028
LOC107984673	0	0	3.117270872	0	0	1.091823602	2.291465874	0
LOC107984674	0	4.562177717	0	14.77976263	0	2.183647204	2.291465874	1.011829489
LOC107984676	0	0	0	5.911905053	7.650385697	0	1.145732937	0
LOC107984684	0	5.32254067	0	0	0	0	0	0
LOC107984685	0	0	0	2.955952527	0	0	0	0
LOC107984689	0	0	0	0	0	1.091823602	0	0
LOC107984690	11.07772396	17.48834792	11.4299932	26.60357274	25.50128566	37.12200247	15.46739465	29.34305517
LOC107984692	0	0	0	0	0	0	1.145732937	0
LOC107984696	0.923143663	1.520725906	0	0	0	0	1.718599405	2.023658977
LOC107984698	0	2.281088859	1.039090291	13.30178637	3.825192848	7.642765215	6.874397622	4.047317955
LOC107984701	0.923143663	3.041451812	11.4299932	119.7160773	126.231364	115.7333018	4.582931748	24.28390773
LOC107984702	0	0	1.039090291	0	0	0	0	0
LOC107984704	0	0	0	2.955952527	0	1.091823602	0	0
LOC107984705	2.76943099	0	2.078180582	0	0	0	1.145732937	1.011829489
LOC107984708	0	2.281088859	3.117270872	0	1.275064283	1.091823602	0	0
LOC107984709	0	1.520725906	0	0	0	0	0	0
LOC107984711	0	0	0	0	1.275064283	7.642765215	0	2.023658977
LOC107984714	0	0	1.039090291	0	0	0	0	0
LOC107984715	23.07859159	8.363992482	16.62544465	14.77976263	8.92544998	17.46917763	18.90459346	19.22476028
LOC107984716	0	0	5.195451454	0	0	1.091823602	0	2.023658977
LOC107984724	0	0	0	4.43392879	8.92544998	4.367294409	1.718599405	3.035488466
LOC107984734	1.846287327	0	0	0	1.275064283	0	0	0
LOC107984735	0.923143663	0	0	0	0	1.091823602	0	0
LOC107984737	0	0.760362953	0	0	0	0	1.718599405	0
LOC107984740	0	1.520725906	0	0	0	0	1.718599405	0
LOC107984741	0.923143663	0	0	2.955952527	0	1.091823602	1.718599405	0
LOC107984745	0	0.760362953	0	0	0	0	1.145732937	0
LOC107984748	0	0	0	4.43392879	0	0	0	2.023658977
LOC107984749	0	2.281088859	0	0	0	0	1.718599405	2.023658977
LOC107984751	0.923143663	2.281088859	3.117270872	2.955952527	0	1.091823602	1.145732937	0
LOC107984754	13.84715495	29.65415516	22.8599864	20.69166769	20.40102852	32.75470807	81.91990499	24.28390773
LOC107984757	0	0	0	0	0	0	2.864332342	1.011829489
LOC107984760	0	0	0	0	3.825192848	0	0	0
LOC107984763	15.69344228	14.44689611	12.46908349	13.30178637	7.650385697	9.82641242	18.90459346	12.14195386
LOC107984772	0	0	0	0	0	0	0.572866468	0
LOC107984787	0	0	0	0	0	1.091823602	0	0
LOC107984790	1.846287327	0.760362953	3.117270872	7.389881317	16.57583568	4.367294409	2.864332342	3.035488466
LOC107984791	0	0	0	0	0	0	1.718599405	0
LOC107984794	0	0	1.039090291	1.477976263	0	0	0	0
LOC107984800	0	0	0	16.2577389	3.825192848	6.550941613	1.145732937	0
LOC107984801	0	0	0	0	1.275064283	0	0	3.035488466
LOC107984802	0.923143663	0	2.078180582	25.12559648	17.85089996	9.82641242	1.145732937	0
LOC107984803	0	0.760362953	0	1.477976263	0	3.275470807	2.864332342	0
LOC107984805	1.846287327	6.082903623	7.273632036	2.955952527	24.22622137	7.642765215	2.291465874	8.094635909
LOC107984813	1.846287327	1.520725906	0	19.21369142	5.100257131	0	1.145732937	4.047317955
LOC107984817	0.923143663	0	1.039090291	0	0	0	0.572866468	0
LOC107984823	0	0	0	0	2.550128566	0	0.572866468	0
LOC107984826	1.846287327	6.843266576	9.351812617	2.955952527	0	5.459118011	4.582931748	2.023658977
LOC107984830	4.615718317	9.884718388	3.117270872	13.30178637	15.30077139	2.183647204	9.738729964	17.20110131
LOC107984832	1.846287327	0	2.078180582	1.477976263	0	0	0	0
LOC107984833	0	0	0	0	0	0	6.874397622	2.023658977
LOC107984834	1.846287327	5.32254067	8.312722326	5.911905053	2.550128566	12.01005962	13.17592877	11.13012437
LOC107984836	16.61658594	23.57125154	19.74271553	23.64762021	19.12596424	15.28553043	107.6988961	22.26024875
LOC107984837	189.244451	138.3860574	189.1144329	88.6785758	113.4807212	116.8251254	132.3321542	101.1829489
LOC107984839	41.54146486	47.90286603	47.79815338	31.03750153	43.35218562	16.37735403	33.22625517	45.53232699
LOC107984841	6.462005644	6.082903623	4.156361163	0	0	1.091823602	14.89452818	1.011829489
LOC107984842	0	0	0	0	0	0	1.718599405	0
LOC107984844	9.231436635	14.44689611	15.58635436	20.69166769	28.05141422	33.84653167	13.74879524	15.17744233
LOC107984847	2.76943099	5.32254067	9.351812617	4.43392879	2.550128566	7.642765215	24.63325814	1.011829489
LOC107984849	0	0	1.039090291	0	0	0	0	0
LOC107984850	0	0	0	2.955952527	0	0	0	0
LOC107984851	0	0	0	7.389881317	2.550128566	8.734588817	1.718599405	3.035488466
LOC107984852	4.615718317	3.041451812	2.078180582	5.911905053	5.100257131	9.82641242	9.738729964	2.023658977
LOC107984858	111.7003833	105.6904505	113.2608417	263.0797749	202.735221	232.5584273	121.4476913	223.614317
LOC107984859	0	0	0	0	0	0	1.145732937	0
LOC107984861	9.231436635	2.281088859	11.4299932	1.477976263	0	7.642765215	20.0503264	1.011829489
LOC107984862	19.38601693	19.00907382	12.46908349	23.64762021	16.57583568	25.11194285	88.79430261	25.29573722
LOC107984865	0	1.520725906	0	0	1.275064283	0	0	3.035488466
LOC107984867	0	0.760362953	0	2.955952527	0	2.183647204	1.718599405	0
LOC107984868	0	0	3.117270872	1.477976263	0	0	0.572866468	0
LOC107984869	2.76943099	3.801814765	0	1.477976263	1.275064283	0	0	2.023658977
LOC107984871	1.846287327	3.801814765	0	0	1.275064283	0	2.291465874	0
LOC107984872	3.692574654	2.281088859	4.156361163	0	0	2.183647204	9.738729964	8.094635909
LOC107984875	16.61658594	43.34068832	18.70362523	63.55297932	45.90231418	41.48929688	16.04026112	29.34305517
LOC107984880	0	0	0	1.477976263	0	0	0	0
LOC107984881	1.846287327	1.520725906	0	0	2.550128566	4.367294409	1.145732937	0
LOC107984887	0	0	0	0	0	1.091823602	0	0
LOC107984889	1.846287327	0	1.039090291	2.955952527	8.92544998	2.183647204	1.145732937	0
LOC107984890	0	0	1.039090291	0	0	0	3.437198811	0
LOC107984892	0	0	0	0	1.275064283	0	0	0
LOC107984895	16.61658594	21.29016268	5.195451454	2.955952527	7.650385697	2.183647204	5.728664685	9.106465398
LOC107984898	5.538861981	6.843266576	4.156361163	2.955952527	8.92544998	4.367294409	3.437198811	9.106465398
LOC107984901	0	0	2.078180582	0	2.550128566	0	0	0
LOC107984906	0	0	0	0	0	0	1.145732937	0
LOC107984910	1.846287327	3.041451812	0	0	2.550128566	0	7.44726409	1.011829489
LOC107984913	6.462005644	4.562177717	0	4.43392879	2.550128566	2.183647204	12.03019584	2.023658977
LOC107984915	0	0	0	0	10.20051426	2.183647204	1.718599405	0
LOC107984919	2.76943099	1.520725906	1.039090291	1.477976263	1.275064283	0	2.864332342	2.023658977
LOC107984928	0	0	0	0	1.275064283	1.091823602	0.572866468	1.011829489
LOC107984929	0	0	0	2.955952527	0	0	0	0
LOC107984931	0.923143663	0	0	0	0	0	0	0
LOC107984932	0.923143663	1.520725906	0	0	2.550128566	0	1.145732937	1.011829489
LOC107984934	0	0	0	0	0	0	0.572866468	0
LOC107984935	2.76943099	2.281088859	3.117270872	1.477976263	12.75064283	9.82641242	0	3.035488466
LOC107984942	1.846287327	8.363992482	3.117270872	1.477976263	12.75064283	6.550941613	2.291465874	12.14195386
LOC107984946	1.846287327	0.760362953	3.117270872	0	0	0	1.145732937	0
LOC107984948	71.08206209	97.32645797	76.89268152	237.9541784	189.9845781	191.0691304	36.66345398	181.1174785
LOC107984950	469.8801247	530.7333411	464.47336	212.8285819	255.0128566	278.4150186	346.5842134	332.8919018
LOC107984951	2.76943099	9.124355435	5.195451454	2.955952527	11.47557855	4.367294409	5.155798216	2.023658977
LOC107984952	0	2.281088859	3.117270872	0	1.275064283	0	0	0
LOC107984956	2.76943099	0	0	0	0	1.091823602	0	0
LOC107984960	0	0	0	1.477976263	1.275064283	2.183647204	0	0
LOC107984961	0	0.760362953	0	11.82381011	0	0	2.291465874	7.08280642
LOC107984963	0	0	0	0	1.275064283	4.367294409	0	1.011829489
LOC107984966	0	4.562177717	2.078180582	2.955952527	1.275064283	5.459118011	4.010065279	0
LOC107984967	0.923143663	0	1.039090291	2.955952527	15.30077139	0	0	0
LOC107984969	49.84975783	29.65415516	40.52452134	214.3065582	184.884321	189.9773068	101.9702314	238.7917593
LOC107984974	110.7772396	139.1464204	146.511731	295.5952527	224.4113138	207.4464844	24.06039168	221.590658
LOC107984979	0.923143663	2.281088859	1.039090291	31.03750153	26.77634994	37.12200247	1.145732937	12.14195386
